nodes,iter,rs,init,fini,open,close,write,read,flush,prefetch,interface,workload,storage,access_pattern,file_sharing,process_grouping
8,1024, 65536,0.000000,0.000000,0.000019,0.000013,0.012701,0.000000,1.766250,0.000000,  POSIX,update,1,1,0,0
8,1024, 65536,0.000000,0.000000,0.003111,0.000028,0.013083,0.000000,1.804014,0.000000,  STDIO,update,1,1,0,0
8,1024, 65536,0.000000,0.000000,0.000883,0.000449,0.012343,0.000000,2.101282,0.000000,  MPIIO,update,1,1,0,0
8,1024, 65536,0.000000,0.000000,0.000132,0.000019,0.025295,0.009190,1.609600,0.000000,  POSIX,worm,1,1,0,0
8,1024, 65536,0.000000,0.000000,0.000045,0.000012,0.013961,0.007314,1.443833,0.000000,  POSIX,worm,1,1,0,2
8,1024, 65536,0.000000,0.000000,0.000131,0.000063,0.025181,0.009237,1.656995,0.000000,  STDIO,worm,1,1,0,0
8,1024, 65536,0.000000,0.000000,0.000048,0.000048,0.013942,0.007483,1.511664,0.000000,  STDIO,worm,1,1,0,2
8,1024, 65536,0.000000,0.000000,0.008679,0.001313,0.025323,0.009443,1.762511,0.000000,  MPIIO,worm,1,1,0,0
8,1024, 65536,0.000000,0.000000,1.838029,0.000111,0.019508,0.000000,0.000000,0.000000,  POSIX,  wo,2,0,0,0
8,1024, 65536,0.000000,0.000000,1.820374,0.000172,0.028892,0.000000,0.000000,0.000000,  STDIO,  wo,2,0,0,0
8,1024, 65536,0.000000,0.000000,1.838403,0.001266,0.021833,0.000000,0.000000,0.000000,  MPIIO,  wo,2,0,0,0
8,1024, 65536,0.000000,0.000000,0.000043,0.000015,0.000000,0.025081,0.000000,0.000000,  POSIX,  ro,2,0,0,0
8,1024, 65536,0.000000,0.000000,0.000047,0.000027,0.000000,0.022795,0.000000,0.000000,  STDIO,  ro,2,0,0,0
8,1024, 65536,0.000000,0.000000,0.000948,0.000372,0.000000,0.043331,0.000000,0.000000,  MPIIO,  ro,2,0,0,0
8,1024, 65536,0.000000,0.000000,1.586185,0.000147,0.019449,0.025075,0.000000,0.000000,  POSIX, raw,2,0,0,0
8,1024, 65536,0.000000,0.000000,0.847921,0.000064,0.018705,0.030854,0.000000,0.000000,  POSIX, raw,2,0,0,1
8,1024, 65536,0.000000,0.000000,0.879712,0.000068,0.016632,0.022985,0.000000,0.000000,  POSIX, raw,2,0,0,2
8,1024, 65536,0.000000,0.000000,1.616841,0.000182,0.028919,0.023650,0.000000,0.000000,  STDIO, raw,2,0,0,0
8,1024, 65536,0.000000,0.000000,0.845792,0.000106,0.028835,0.027716,0.000000,0.000000,  STDIO, raw,2,0,0,1
8,1024, 65536,0.000000,0.000000,0.729239,0.000092,0.025607,0.044012,0.000000,0.000000,  STDIO, raw,2,0,0,2
8,1024, 65536,0.000000,0.000000,1.589095,0.001758,0.022603,0.025558,0.000000,0.000000,  MPIIO, raw,2,0,0,0
8,1024, 65536,0.000000,0.000000,0.973172,0.000991,0.022176,0.027035,0.000000,0.000000,  MPIIO, raw,2,0,0,1
8,1024, 65536,0.000000,0.000000,0.919457,0.000915,0.018885,0.024270,0.000000,0.000000,  MPIIO, raw,2,0,0,2
8,1024, 65536,0.000000,0.000000,0.000054,0.000016,0.035166,0.000000,0.000000,0.000000,  POSIX,update,2,0,0,0
8,1024, 65536,0.000000,0.000000,0.007194,0.000290,0.036873,0.000000,0.000000,0.000000,  STDIO,update,2,0,0,0
8,1024, 65536,0.000000,0.000000,0.001022,0.000399,0.028976,0.000000,0.000000,0.000000,  MPIIO,update,2,0,0,0
8,1024, 65536,0.000000,0.000000,1.720828,0.000192,0.011352,0.023383,0.000000,0.000000,  POSIX,worm,2,0,0,0
8,1024, 65536,0.000000,0.000000,0.825744,0.000093,0.012464,0.032907,0.000000,0.000000,  POSIX,worm,2,0,0,1
8,1024, 65536,0.000000,0.000000,0.927939,0.000078,0.009543,0.041273,0.000000,0.000000,  POSIX,worm,2,0,0,2
8,1024, 65536,0.000000,0.000000,1.485865,0.000228,0.012215,0.029600,0.000000,0.000000,  STDIO,worm,2,0,0,0
8,1024, 65536,0.000000,0.000000,0.820590,0.000117,0.011586,0.027631,0.000000,0.000000,  STDIO,worm,2,0,0,1
8,1024, 65536,0.000000,0.000000,0.882999,0.000097,0.009207,0.023915,0.000000,0.000000,  STDIO,worm,2,0,0,2
8,1024, 65536,0.000000,0.000000,1.489946,0.002617,0.016997,0.029657,0.000000,0.000000,  MPIIO,worm,2,0,0,0
8,1024, 65536,0.000000,0.000000,0.864778,0.001078,0.012560,0.027454,0.000000,0.000000,  MPIIO,worm,2,0,0,1
8,1024, 65536,0.000000,0.000000,0.826991,0.000898,0.009587,0.034515,0.000000,0.000000,  MPIIO,worm,2,0,0,2
8,1024, 65536,0.000000,0.000000,0.000044,0.000015,0.000000,0.025073,0.000000,0.000000,  POSIX,  ro,2,1,0,0
8,1024, 65536,0.000000,0.000000,0.000044,0.000028,0.000000,0.028723,0.000000,0.000000,  STDIO,  ro,2,1,0,0
8,1024, 65536,0.000000,0.000000,0.003474,0.000525,0.000000,0.027823,0.000000,0.000000,  MPIIO,  ro,2,1,0,0
8,1024, 65536,0.000000,0.000000,1.564793,0.000132,0.020164,0.061453,0.000000,0.000000,  POSIX, raw,2,1,0,0
8,1024, 65536,0.000000,0.000000,0.967514,0.000073,0.018543,0.029202,0.000000,0.000000,  POSIX, raw,2,1,0,1
8,1024, 65536,0.000000,0.000000,0.843982,0.000056,0.016548,0.020578,0.000000,0.000000,  POSIX, raw,2,1,0,2
8,1024, 65536,0.000000,0.000000,1.770485,0.000181,0.028606,0.023357,0.000000,0.000000,  STDIO, raw,2,1,0,0
8,1024, 65536,0.000000,0.000000,0.822501,0.000108,0.029130,0.026953,0.000000,0.000000,  STDIO, raw,2,1,0,1
8,1024, 65536,0.000000,0.000000,0.953894,0.000094,0.026313,0.019577,0.000000,0.000000,  STDIO, raw,2,1,0,2
8,1024, 65536,0.000000,0.000000,1.729028,0.001910,0.022100,0.025949,0.000000,0.000000,  MPIIO, raw,2,1,0,0
8,1024, 65536,0.000000,0.000000,0.966713,0.000982,0.021589,0.036277,0.000000,0.000000,  MPIIO, raw,2,1,0,1
8,1024, 65536,0.000000,0.000000,1.035743,0.000807,0.019133,0.025493,0.000000,0.000000,  MPIIO, raw,2,1,0,2
8,1024, 65536,0.000000,0.000000,0.000053,0.000016,0.056930,0.000000,0.000000,0.000000,  POSIX,update,2,1,0,0
8,1024, 65536,0.000000,0.000000,0.018380,0.000109,0.030928,0.000000,0.000000,0.000000,  STDIO,update,2,1,0,0
8,1024, 65536,0.000000,0.000000,0.000966,0.000429,0.088190,0.000000,0.000000,0.000000,  MPIIO,update,2,1,0,0
8,1024, 65536,0.000000,0.000000,1.490682,0.000184,0.011811,0.026182,0.000000,0.000000,  POSIX,worm,2,1,0,0
8,1024, 65536,0.000000,0.000000,0.878739,0.000089,0.011244,0.026440,0.000000,0.000000,  POSIX,worm,2,1,0,1
8,1024, 65536,0.000000,0.000000,0.698367,0.000078,0.008942,0.019488,0.000000,0.000000,  POSIX,worm,2,1,0,2
8,1024, 65536,0.000000,0.000000,1.521483,0.000263,0.011685,0.027003,0.000000,0.000000,  STDIO,worm,2,1,0,0
8,1024, 65536,0.000000,0.000000,0.873037,0.000123,0.011634,0.027642,0.000000,0.000000,  STDIO,worm,2,1,0,1
8,1024, 65536,0.000000,0.000000,0.766426,0.000104,0.009330,0.026831,0.000000,0.000000,  STDIO,worm,2,1,0,2
8,1024, 65536,0.000000,0.000000,1.498735,0.002013,0.012899,0.029079,0.000000,0.000000,  MPIIO,worm,2,1,0,0
8,1024, 65536,0.000000,0.000000,0.869380,0.001008,0.011286,0.038223,0.000000,0.000000,  MPIIO,worm,2,1,0,1
8,1024, 65536,0.000000,0.000000,0.743587,0.000961,0.009553,0.024747,0.000000,0.000000,  MPIIO,worm,2,1,0,2
16,1024, 65536,0.000000,0.000000,0.000087,0.000014,0.014449,0.000000,2.209095,0.000000,  POSIX,  wo,0,0,0,0
16,1024, 65536,0.000000,0.000000,0.000077,0.000033,0.018087,0.000000,1.938332,0.000000,  STDIO,  wo,0,0,0,0
16,1024, 65536,0.000000,0.000000,0.024089,0.000722,0.015162,0.000000,2.819456,0.000000,  MPIIO,  wo,0,0,0,0
16,1024, 65536,0.000000,0.000000,0.000021,0.000006,0.000000,0.009517,0.000000,0.159012,  POSIX,  ro,0,0,0,0
16,1024, 65536,0.000000,0.000000,0.000028,0.000029,0.000000,0.009382,0.000000,0.148128,  STDIO,  ro,0,0,0,0
16,1024, 65536,0.000000,0.000000,0.000761,0.000518,0.000000,0.008986,0.000000,0.146665,  MPIIO,  ro,0,0,0,0
16,1024, 65536,0.000000,0.000000,0.000127,0.000018,0.014565,0.009488,1.992460,0.000000,  POSIX, raw,0,0,0,0
16,1024, 65536,0.000000,0.000000,0.000044,0.000011,0.008396,0.007460,1.898096,0.000000,  POSIX, raw,0,0,0,2
16,1024, 65536,0.000000,0.000000,0.000134,0.000055,0.018580,0.009527,1.737954,0.000000,  STDIO, raw,0,0,0,0
16,1024, 65536,0.000000,0.000000,0.000048,0.000033,0.014194,0.007497,1.712341,0.000000,  STDIO, raw,0,0,0,2
16,1024, 65536,0.000000,0.000000,0.004678,0.001173,0.015064,0.009787,1.805507,0.000000,  MPIIO, raw,0,0,0,0
16,1024, 65536,0.000000,0.000000,0.000019,0.000013,0.013593,0.000000,2.058434,0.000000,  POSIX,update,0,0,0,0
16,1024, 65536,0.000000,0.000000,0.003153,0.000026,0.014076,0.000000,3.308082,0.000000,  STDIO,update,0,0,0,0
16,1024, 65536,0.000000,0.000000,0.000868,0.000451,0.013507,0.000000,2.031467,0.000000,  MPIIO,update,0,0,0,0
16,1024, 65536,0.000000,0.000000,0.000136,0.000019,0.025117,0.009110,1.631993,0.000000,  POSIX,worm,0,0,0,0
16,1024, 65536,0.000000,0.000000,0.000043,0.000013,0.013870,0.007365,1.649391,0.000000,  POSIX,worm,0,0,0,2
16,1024, 65536,0.000000,0.000000,0.000135,0.000067,0.025118,0.009365,2.184500,0.000000,  STDIO,worm,0,0,0,0
16,1024, 65536,0.000000,0.000000,0.000047,0.000044,0.013914,0.007497,1.836781,0.000000,  STDIO,worm,0,0,0,2
16,1024, 65536,0.000000,0.000000,0.004548,0.001283,0.025146,0.009737,2.835780,0.000000,  MPIIO,worm,0,0,0,0
16,1024, 65536,0.000000,0.000000,0.000022,0.000006,0.000000,0.009173,0.000000,0.158772,  POSIX,  ro,0,1,0,0
16,1024, 65536,0.000000,0.000000,0.000030,0.000029,0.000000,0.009140,0.000000,0.154053,  STDIO,  ro,0,1,0,0
16,1024, 65536,0.000000,0.000000,0.000885,0.000729,0.000000,0.009738,0.000000,0.159204,  MPIIO,  ro,0,1,0,0
16,1024, 65536,0.000000,0.000000,0.000124,0.000018,0.014609,0.009593,1.918545,0.000000,  POSIX, raw,0,1,0,0
16,1024, 65536,0.000000,0.000000,0.000043,0.000011,0.008388,0.007488,1.566693,0.000000,  POSIX, raw,0,1,0,2
16,1024, 65536,0.000000,0.000000,0.000132,0.000056,0.018814,0.009493,1.796586,0.000000,  STDIO, raw,0,1,0,0
16,1024, 65536,0.000000,0.000000,0.000048,0.000034,0.014332,0.007557,1.493860,0.000000,  STDIO, raw,0,1,0,2
16,1024, 65536,0.000000,0.000000,0.009568,0.001173,0.014976,0.009833,1.886519,0.000000,  MPIIO, raw,0,1,0,0
16,1024, 65536,0.000000,0.000000,0.000018,0.000013,0.012588,0.000000,2.366735,0.000000,  POSIX,update,0,1,0,0
16,1024, 65536,0.000000,0.000000,0.002975,0.000028,0.012980,0.000000,2.215361,0.000000,  STDIO,update,0,1,0,0
16,1024, 65536,0.000000,0.000000,0.000882,0.000449,0.012547,0.000000,1.843978,0.000000,  MPIIO,update,0,1,0,0
16,1024, 65536,0.000000,0.000000,0.000130,0.000019,0.025080,0.009333,1.660539,0.000000,  POSIX,worm,0,1,0,0
16,1024, 65536,0.000000,0.000000,0.000044,0.000013,0.013938,0.007461,1.727855,0.000000,  POSIX,worm,0,1,0,2
16,1024, 65536,0.000000,0.000000,0.000131,0.000070,0.025059,0.009393,2.814303,0.000000,  STDIO,worm,0,1,0,0
16,1024, 65536,0.000000,0.000000,0.000048,0.000050,0.013920,0.007467,1.639619,0.000000,  STDIO,worm,0,1,0,2
16,1024, 65536,0.000000,0.000000,0.004670,0.001279,0.025115,0.009533,2.289843,0.000000,  MPIIO,worm,0,1,0,0
16,1024, 65536,0.000000,0.000000,0.000085,0.000014,0.014405,0.000000,2.172914,0.000000,  POSIX,  wo,1,0,0,0
16,1024, 65536,0.000000,0.000000,0.000080,0.000038,0.018861,0.000000,1.902417,0.000000,  STDIO,  wo,1,0,0,0
16,1024, 65536,0.000000,0.000000,0.003198,0.000606,0.015172,0.000000,1.726115,0.000000,  MPIIO,  wo,1,0,0,0
16,1024, 65536,0.000000,0.000000,0.000024,0.000006,0.000000,0.009398,0.000000,0.153648,  POSIX,  ro,1,0,0,0
16,1024, 65536,0.000000,0.000000,0.000032,0.000031,0.000000,0.009909,0.000000,0.148773,  STDIO,  ro,1,0,0,0
16,1024, 65536,0.000000,0.000000,0.000936,0.001073,0.000000,0.009638,0.000000,0.161845,  MPIIO,  ro,1,0,0,0
16,1024, 65536,0.000000,0.000000,0.000129,0.000018,0.014659,0.009624,2.002139,0.000000,  POSIX, raw,1,0,0,0
16,1024, 65536,0.000000,0.000000,0.000043,0.000011,0.008396,0.007569,1.414248,0.000000,  POSIX, raw,1,0,0,2
16,1024, 65536,0.000000,0.000000,0.000136,0.000055,0.018887,0.009668,1.677501,0.000000,  STDIO, raw,1,0,0,0
16,1024, 65536,0.000000,0.000000,0.000048,0.000033,0.014396,0.007544,1.497169,0.000000,  STDIO, raw,1,0,0,2
16,1024, 65536,0.000000,0.000000,0.006787,0.001226,0.015114,0.009937,2.086269,0.000000,  MPIIO, raw,1,0,0,0
16,1024, 65536,0.000000,0.000000,0.000020,0.000013,0.013545,0.000000,2.302995,0.000000,  POSIX,update,1,0,0,0
16,1024, 65536,0.000000,0.000000,0.003142,0.000026,0.014087,0.000000,1.578977,0.000000,  STDIO,update,1,0,0,0
16,1024, 65536,0.000000,0.000000,0.000898,0.000461,0.013475,0.000000,1.886201,0.000000,  MPIIO,update,1,0,0,0
16,1024, 65536,0.000000,0.000000,0.000132,0.000020,0.025046,0.009345,1.634442,0.000000,  POSIX,worm,1,0,0,0
16,1024, 65536,0.000000,0.000000,0.000046,0.000013,0.013922,0.007348,1.553063,0.000000,  POSIX,worm,1,0,0,2
16,1024, 65536,0.000000,0.000000,0.000136,0.000070,0.025076,0.009405,1.602243,0.000000,  STDIO,worm,1,0,0,0
16,1024, 65536,0.000000,0.000000,0.000049,0.000048,0.013938,0.007449,1.690826,0.000000,  STDIO,worm,1,0,0,2
16,1024, 65536,0.000000,0.000000,0.004448,0.001268,0.025104,0.009527,1.986855,0.000000,  MPIIO,worm,1,0,0,0
16,1024, 65536,0.000000,0.000000,0.000022,0.000006,0.000000,0.009130,0.000000,0.158237,  POSIX,  ro,1,1,0,0
16,1024, 65536,0.000000,0.000000,0.000029,0.000029,0.000000,0.010013,0.000000,0.158635,  STDIO,  ro,1,1,0,0
16,1024, 65536,0.000000,0.000000,0.000833,0.000742,0.000000,0.009567,0.000000,0.157214,  MPIIO,  ro,1,1,0,0
16,1024, 65536,0.000000,0.000000,0.000129,0.000019,0.014587,0.009687,1.717436,0.000000,  POSIX, raw,1,1,0,0
16,1024, 65536,0.000000,0.000000,0.000042,0.000011,0.008396,0.007464,1.920026,0.000000,  POSIX, raw,1,1,0,2
16,1024, 65536,0.000000,0.000000,0.000131,0.000056,0.018951,0.009487,2.117137,0.000000,  STDIO, raw,1,1,0,0
16,1024, 65536,0.000000,0.000000,0.000049,0.000034,0.014429,0.007629,1.698233,0.000000,  STDIO, raw,1,1,0,2
16,1024, 65536,0.000000,0.000000,0.022595,0.001220,0.015043,0.009572,1.999754,0.000000,  MPIIO, raw,1,1,0,0
16,1024, 65536,0.000000,0.000000,0.000019,0.000013,0.012675,0.000000,2.107329,0.000000,  POSIX,update,1,1,0,0
16,1024, 65536,0.000000,0.000000,0.003024,0.000029,0.012871,0.000000,3.360103,0.000000,  STDIO,update,1,1,0,0
16,1024, 65536,0.000000,0.000000,0.000885,0.000452,0.012471,0.000000,1.713718,0.000000,  MPIIO,update,1,1,0,0
16,1024, 65536,0.000000,0.000000,0.000134,0.000020,0.025081,0.009249,1.611688,0.000000,  POSIX,worm,1,1,0,0
16,1024, 65536,0.000000,0.000000,0.000047,0.000013,0.013897,0.007350,1.592264,0.000000,  POSIX,worm,1,1,0,2
16,1024, 65536,0.000000,0.000000,0.000140,0.000067,0.025020,0.009275,1.947859,0.000000,  STDIO,worm,1,1,0,0
16,1024, 65536,0.000000,0.000000,0.000048,0.000047,0.013919,0.007444,1.842293,0.000000,  STDIO,worm,1,1,0,2
16,1024, 65536,0.000000,0.000000,0.004523,0.001322,0.025117,0.009659,1.773762,0.000000,  MPIIO,worm,1,1,0,0
16,1024, 65536,0.000000,0.000000,2.113507,0.000094,0.017701,0.000000,0.000000,0.000000,  POSIX,  wo,2,0,0,0
16,1024, 65536,0.000000,0.000000,1.891355,0.000132,0.024795,0.000000,0.000000,0.000000,  STDIO,  wo,2,0,0,0
16,1024, 65536,0.000000,0.000000,2.067531,0.001299,0.021103,0.000000,0.000000,0.000000,  MPIIO,  wo,2,0,0,0
16,1024, 65536,0.000000,0.000000,0.000046,0.000016,0.000000,0.023273,0.000000,0.000000,  POSIX,  ro,2,0,0,0
16,1024, 65536,0.000000,0.000000,0.000045,0.000029,0.000000,0.022776,0.000000,0.000000,  STDIO,  ro,2,0,0,0
16,1024, 65536,0.000000,0.000000,0.000932,0.000531,0.000000,0.040204,0.000000,0.000000,  MPIIO,  ro,2,0,0,0
16,1024, 65536,0.000000,0.000000,2.222611,0.000104,0.016317,0.023401,0.000000,0.000000,  POSIX, raw,2,0,0,0
16,1024, 65536,0.000000,0.000000,1.097598,0.000058,0.017015,0.025740,0.000000,0.000000,  POSIX, raw,2,0,0,1
16,1024, 65536,0.000000,0.000000,1.760404,0.000054,0.016057,0.018217,0.000000,0.000000,  POSIX, raw,2,0,0,2
16,1024, 65536,0.000000,0.000000,1.735841,0.000161,0.024857,0.024914,0.000000,0.000000,  STDIO, raw,2,0,0,0
16,1024, 65536,0.000000,0.000000,1.159124,0.000096,0.025644,0.025104,0.000000,0.000000,  STDIO, raw,2,0,0,1
16,1024, 65536,0.000000,0.000000,1.065611,0.000086,0.024305,0.021069,0.000000,0.000000,  STDIO, raw,2,0,0,2
16,1024, 65536,0.000000,0.000000,2.018318,0.001458,0.018712,0.025527,0.000000,0.000000,  MPIIO, raw,2,0,0,0
16,1024, 65536,0.000000,0.000000,1.611262,0.000736,0.019225,0.030700,0.000000,0.000000,  MPIIO, raw,2,0,0,1
16,1024, 65536,0.000000,0.000000,1.066538,0.000843,0.018269,0.022185,0.000000,0.000000,  MPIIO, raw,2,0,0,2
16,1024, 65536,0.000000,0.000000,0.000054,0.000016,0.034681,0.000000,0.000000,0.000000,  POSIX,update,2,0,0,0
16,1024, 65536,0.000000,0.000000,0.011570,0.000217,0.037433,0.000000,0.000000,0.000000,  STDIO,update,2,0,0,0
16,1024, 65536,0.000000,0.000000,0.001019,0.000565,0.048905,0.000000,0.000000,0.000000,  MPIIO,update,2,0,0,0
16,1024, 65536,0.000000,0.000000,2.321437,0.000135,0.009127,0.022836,0.000000,0.000000,  POSIX,worm,2,0,0,0
16,1024, 65536,0.000000,0.000000,1.008785,0.000072,0.009154,0.025171,0.000000,0.000000,  POSIX,worm,2,0,0,1
16,1024, 65536,0.000000,0.000000,0.903257,0.000071,0.008153,0.018916,0.000000,0.000000,  POSIX,worm,2,0,0,2
16,1024, 65536,0.000000,0.000000,1.793720,0.000192,0.009325,0.025429,0.000000,0.000000,  STDIO,worm,2,0,0,0
16,1024, 65536,0.000000,0.000000,1.516991,0.000137,0.012250,0.029250,0.000000,0.000000,  STDIO,worm,2,0,0,1
16,1024, 65536,0.000000,0.000000,0.808821,0.000101,0.008784,0.018408,0.000000,0.000000,  STDIO,worm,2,0,0,2
16,1024, 65536,0.000000,0.000000,2.498261,0.001743,0.010698,0.039944,0.000000,0.000000,  MPIIO,worm,2,0,0,0
16,1024, 65536,0.000000,0.000000,1.009279,0.000900,0.011185,0.025990,0.000000,0.000000,  MPIIO,worm,2,0,0,1
16,1024, 65536,0.000000,0.000000,0.878865,0.000831,0.008534,0.029783,0.000000,0.000000,  MPIIO,worm,2,0,0,2
16,1024, 65536,0.000000,0.000000,0.000043,0.000015,0.000000,0.028104,0.000000,0.000000,  POSIX,  ro,2,1,0,0
16,1024, 65536,0.000000,0.000000,0.000051,0.000030,0.000000,0.024054,0.000000,0.000000,  STDIO,  ro,2,1,0,0
16,1024, 65536,0.000000,0.000000,0.001200,0.000522,0.000000,0.028348,0.000000,0.000000,  MPIIO,  ro,2,1,0,0
16,1024, 65536,0.000000,0.000000,2.720560,0.000108,0.017213,0.024897,0.000000,0.000000,  POSIX, raw,2,1,0,0
16,1024, 65536,0.000000,0.000000,1.090941,0.000060,0.016985,0.025963,0.000000,0.000000,  POSIX, raw,2,1,0,1
16,1024, 65536,0.000000,0.000000,1.301003,0.000056,0.016392,0.018699,0.000000,0.000000,  POSIX, raw,2,1,0,2
16,1024, 65536,0.000000,0.000000,2.234665,0.000167,0.025559,0.025189,0.000000,0.000000,  STDIO, raw,2,1,0,0
16,1024, 65536,0.000000,0.000000,1.518834,0.000101,0.026499,0.030978,0.000000,0.000000,  STDIO, raw,2,1,0,1
16,1024, 65536,0.000000,0.000000,1.024094,0.000088,0.024371,0.018686,0.000000,0.000000,  STDIO, raw,2,1,0,2
16,1024, 65536,0.000000,0.000000,1.847952,0.001480,0.019387,0.039449,0.000000,0.000000,  MPIIO, raw,2,1,0,0
16,1024, 65536,0.000000,0.000000,1.036484,0.000825,0.019681,0.031940,0.000000,0.000000,  MPIIO, raw,2,1,0,1
16,1024, 65536,0.000000,0.000000,0.949783,0.000878,0.018968,0.026672,0.000000,0.000000,  MPIIO, raw,2,1,0,2
16,1024, 65536,0.000000,0.000000,0.000052,0.000016,0.048513,0.000000,0.000000,0.000000,  POSIX,update,2,1,0,0
16,1024, 65536,0.000000,0.000000,0.085586,0.000145,0.029544,0.000000,0.000000,0.000000,  STDIO,update,2,1,0,0
16,1024, 65536,0.000000,0.000000,0.001152,0.003109,0.068570,0.000000,0.000000,0.000000,  MPIIO,update,2,1,0,0
16,1024, 65536,0.000000,0.000000,2.385595,0.000138,0.009244,0.023813,0.000000,0.000000,  POSIX,worm,2,1,0,0
16,1024, 65536,0.000000,0.000000,1.314827,0.000074,0.009054,0.025244,0.000000,0.000000,  POSIX,worm,2,1,0,1
16,1024, 65536,0.000000,0.000000,1.036593,0.000074,0.008909,0.042946,0.000000,0.000000,  POSIX,worm,2,1,0,2
16,1024, 65536,0.000000,0.000000,2.254172,0.000195,0.009216,0.024478,0.000000,0.000000,  STDIO,worm,2,1,0,0
16,1024, 65536,0.000000,0.000000,1.276275,0.000115,0.011116,0.026709,0.000000,0.000000,  STDIO,worm,2,1,0,1
16,1024, 65536,0.000000,0.000000,1.120788,0.000092,0.007420,0.020093,0.000000,0.000000,  STDIO,worm,2,1,0,2
16,1024, 65536,0.000000,0.000000,2.501371,0.001828,0.010290,0.023248,0.000000,0.000000,  MPIIO,worm,2,1,0,0
16,1024, 65536,0.000000,0.000000,1.196393,0.000935,0.010190,0.043889,0.000000,0.000000,  MPIIO,worm,2,1,0,1
16,1024, 65536,0.000000,0.000000,0.974305,0.000699,0.008903,0.025698,0.000000,0.000000,  MPIIO,worm,2,1,0,2
32,1024, 65536,0.000000,0.000000,0.000075,0.000014,0.014424,0.000000,1.858964,0.000000,  POSIX,  wo,0,0,0,0
32,1024, 65536,0.000000,0.000000,0.000072,0.000037,0.018088,0.000000,1.616463,0.000000,  STDIO,  wo,0,0,0,0
32,1024, 65536,0.000000,0.000000,0.025280,0.000835,0.015123,0.000000,1.569070,0.000000,  MPIIO,  wo,0,0,0,0
32,1024, 65536,0.000000,0.000000,0.000022,0.000006,0.000000,0.009101,0.000000,0.168086,  POSIX,  ro,0,0,0,0
32,1024, 65536,0.000000,0.000000,0.000030,0.000029,0.000000,0.009358,0.000000,0.131136,  STDIO,  ro,0,0,0,0
32,1024, 65536,0.000000,0.000000,0.000829,0.000647,0.000000,0.009458,0.000000,0.161815,  MPIIO,  ro,0,0,0,0
32,1024, 65536,0.000000,0.000000,0.000129,0.000019,0.014536,0.009515,1.329334,0.000000,  POSIX, raw,0,0,0,0
32,1024, 65536,0.000000,0.000000,0.000042,0.000011,0.008363,0.007567,1.242684,0.000000,  POSIX, raw,0,0,0,2
32,1024, 65536,0.000000,0.000000,0.000125,0.000053,0.018645,0.009456,1.363428,0.000000,  STDIO, raw,0,0,0,0
32,1024, 65536,0.000000,0.000000,0.000047,0.000035,0.014201,0.007631,1.404857,0.000000,  STDIO, raw,0,0,0,2
32,1024, 65536,0.000000,0.000000,0.005862,0.001233,0.014689,0.009646,1.433698,0.000000,  MPIIO, raw,0,0,0,0
32,1024, 65536,0.000000,0.000000,0.000019,0.000013,0.013435,0.000000,1.685653,0.000000,  POSIX,update,0,0,0,0
32,1024, 65536,0.000000,0.000000,0.003123,0.000026,0.013988,0.000000,1.589642,0.000000,  STDIO,update,0,0,0,0
32,1024, 65536,0.000000,0.000000,0.000879,0.000477,0.013403,0.000000,1.633139,0.000000,  MPIIO,update,0,0,0,0
32,1024, 65536,0.000000,0.000000,0.000132,0.000019,0.025237,0.009219,1.337250,0.000000,  POSIX,worm,0,0,0,0
32,1024, 65536,0.000000,0.000000,0.000045,0.000013,0.013934,0.007413,1.276286,0.000000,  POSIX,worm,0,0,0,2
32,1024, 65536,0.000000,0.000000,0.000130,0.000062,0.025223,0.009378,1.433605,0.000000,  STDIO,worm,0,0,0,0
32,1024, 65536,0.000000,0.000000,0.000048,0.000049,0.013947,0.007528,1.330763,0.000000,  STDIO,worm,0,0,0,2
32,1024, 65536,0.000000,0.000000,0.005825,0.001332,0.025212,0.009617,1.361690,0.000000,  MPIIO,worm,0,0,0,0
32,1024, 65536,0.000000,0.000000,0.000022,0.000006,0.000000,0.009092,0.000000,0.164157,  POSIX,  ro,0,1,0,0
32,1024, 65536,0.000000,0.000000,0.000030,0.000029,0.000000,0.009439,0.000000,0.133292,  STDIO,  ro,0,1,0,0
32,1024, 65536,0.000000,0.000000,0.001036,0.002488,0.000000,0.011770,0.000000,0.139741,  MPIIO,  ro,0,1,0,0
32,1024, 65536,0.000000,0.000000,0.000127,0.000018,0.014573,0.009488,1.397543,0.000000,  POSIX, raw,0,1,0,0
32,1024, 65536,0.000000,0.000000,0.000041,0.000011,0.008383,0.007590,1.221326,0.000000,  POSIX, raw,0,1,0,2
32,1024, 65536,0.000000,0.000000,0.000128,0.000053,0.019058,0.009456,1.372935,0.000000,  STDIO, raw,0,1,0,0
32,1024, 65536,0.000000,0.000000,0.000047,0.000034,0.014401,0.007623,1.320850,0.000000,  STDIO, raw,0,1,0,2
32,1024, 65536,0.000000,0.000000,0.185783,0.001456,0.014790,0.009597,1.380264,0.000000,  MPIIO, raw,0,1,0,0
32,1024, 65536,0.000000,0.000000,0.000019,0.000013,0.012456,0.000000,1.694776,0.000000,  POSIX,update,0,1,0,0
32,1024, 65536,0.000000,0.000000,0.003009,0.000030,0.012861,0.000000,1.623887,0.000000,  STDIO,update,0,1,0,0
32,1024, 65536,0.000000,0.000000,0.000891,0.000486,0.012420,0.000000,1.745555,0.000000,  MPIIO,update,0,1,0,0
